frame,psnr,ssim,t_encode,t_decode,compressed_size
convergence_ista.png,22.81594357183543,0.9597475134629663,0.4084510803222656,2.870109796524048,5095976
convergence_omp.png,22.762132921807286,0.9027383394747033,0.4066920280456543,3.688699960708618,5095976
convergence_sa.png,22.008746941942935,0.9509279730403695,0.4352850914001465,3.378129243850708,5095976
original.png,9.903482743835724,0.43241051338167846,0.0004239082336425781,0.008710145950317383,4136
reconstructed_ista.png,11.608529729216484,0.29747424128547617,0.0003619194030761719,0.00862574577331543,4136
reconstructed_omp.png,12.862678283670157,0.47586258118238667,0.0003600120544433594,0.008546829223632812,4136
reconstructed_sa.png,10.997099734493265,0.28769537101101383,0.0003628730773925781,0.008633136749267578,4136
